material_id;material_name;image_url;item_url;unit;unit_price;expenditure;weight
m.91;11080021001 РЕХАУ Монтажная гильза РЕХАУ 20 LX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/upload/resize_cache/iblock/721/dxbxkz2fnaruoohfuo1pkp24v3ynzt6z/1000_750_1/RG00938TPBTQ38_1.webp;https://lk.teremopt.ru/catalogue/detail.php?ID=13888324;шт.;137,75;;
m.92;11080031001 РЕХАУ Монтажная гильза РЕХАУ 25 LX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/upload/resize_cache/iblock/c3d/7za439u0ry7phswiy3hfh9l4902998vt/1000_750_1/RG00938TPBU2B9_1.webp;https://lk.teremopt.ru/catalogue/detail.php?ID=13888325;шт.;235,60;;
m.93;11080041001 РЕХАУ Монтажная гильза РЕХАУ 32 LX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/upload/iblock/0d1/p6zt7o6fdxiw8hmks84ky9k393giq3fw/RG00938TPBUA3A.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888326;шт.;492,10;;
m.94;11080051001 РЕХАУ Монтажная гильза 40 LX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14391953;шт.;881,60;;
m.95;11080111001 РЕХАУ Муфта соединительная равнопроходная 16 MX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/upload/iblock/aea/qk2txd8kzug3lw9czoj3aqoqcmnc8mtr/169756133.png;https://lk.teremopt.ru/catalogue/detail.php?ID=13888316;шт.;294,50;;
m.96;11080121001 РЕХАУ Муфта соединительная равнопроходная 20 MX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/upload/resize_cache/iblock/376/uy0pw2rnfsstqmhp32dl0r43uvlykexv/1000_750_1/RG00938TPBS831.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888317;шт.;435,10;;
m.97;11080131001 РЕХАУ Муфта соединительная равнопроходная 25 MX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/upload/resize_cache/iblock/204/xi6o206yfceniupwlgym71xwrfc467t3/1000_750_1/RG00938TPBSFJ2.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888318;шт.;693,50;;
m.98;11080141001 РЕХАУ Муфта соединительная равнопроходная 32 MX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/upload/resize_cache/iblock/0ac/v4zj6j7osp9l0w2xzwmzzwmw5w2ialfi/1000_750_1/RG00938TPBSMJ3.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888319;шт.;1 276,80;;
m.99;11080151001 РЕХАУ Муфта соединительная равнопроходная 40 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374377;шт.;2 770,20;;
m.100;11080211001 РЕХАУ Угольник 90°, 16 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/ee4/6lgrcehuazi8wsnxiyhnvsqso4l0ss2n/1000_750_1/RG00938TPBMLAA.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888295;шт.;520,60;;
m.101;11080221001 РЕХАУ Угольник 90°, 20 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/b6e/e1z3t2fmrqomf5hrpxh73i09w4l7eyl9/1000_750_1/RG00938TPBMTIB.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888296;шт.;706,80;;
m.102;11080231001 РЕХАУ Угольник 90°, 25 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/594/ybrl6q0axrufwdbylyiteey1q025wmb2/1000_750_1/RG00938TPBN6AC.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888297;шт.;1 200,80;;
m.103;11080241001 РЕХАУ Угольник 90°, 32 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/045/8zr0un5p3e90saxkyh4uhp9z9xoq086v/1000_750_1/RG00938TPBNEID.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888298;шт.;2 125,15;;
m.104;11080251001 РЕХАУ Угольник 90°, 40 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14391954;шт.;3 453,25;;
m.105;11080311001 РЕХАУ Тройник равнопроходный 16-16-16 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/04c/ojbagrlwn0ep15bk0m2yqc2omotz1ic5/1000_750_1/RG00938TPBNL2E.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888299;шт.;649,80;;
m.106;11080321001 РЕХАУ Тройник равнопроходный 20-20-20 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/adb/es5ner1xa401hxylt9lfu31yi52z0zel/1000_750_1/RG00938TPBNTAF.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888300;шт.;861,65;;
m.107;11080331001 РЕХАУ Тройник равнопроходный 25-25-25 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/887/pc0l44y9d551cai6bcsta6j9tqe3472b/1000_750_1/RG00938TPBO6QG.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888301;шт.;1 231,20;;
m.108;11080341001 РЕХАУ Тройник равнопроходный 32-32-32 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/ec0/dza9x6xnl66u0t5deagssg4983vewu2y/1000_750_1/RG00938TPBOFIH.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888302;шт.;2 492,80;;
m.109;11080351001 РЕХАУ Тройник равнопроходный 40-40-40 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492824;шт.;4 637,90;;
m.110;11080411001 РЕХАУ Муфта соединительная переходная 20-16 MX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/upload/resize_cache/iblock/008/z5wti5jkclghcb8cuamuipust73xueim/1000_750_1/RG00938TPBSU34.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888320;шт.;368,60;;
m.111;11080421001 РЕХАУ Муфта соединительная переходная 25-16 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374378;шт.;587,10;;
m.112;11080431001 РЕХАУ Муфта соединительная переходная 25-20 MX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/upload/resize_cache/iblock/fa5/6dxldwnkarlivl1k4dm9m3p8w9za3515/1000_750_1/RG00938TPBT5B5.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888321;шт.;587,10;;
m.113;11080441001 РЕХАУ Муфта соединительная переходная 32-25 MX для труб из сшитого полиэтилена аксиальная;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=13888322;шт.;1 112,45;;
m.114;11080471001 РЕХАУ Муфта соединительная переходная 40-32 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374380;шт.;4 199,95;;
m.115;11080541001 РЕХАУ Угольник 45, 32 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374383;шт.;2 679,95;;
m.116;11080551001 РЕХАУ Угольник 45, 40 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374384;шт.;4 543,85;;
m.117;11080611001 РЕХАУ Тройник с уменьшенным боковым проходом 20-16-20 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/9db/1gcdnldi2hnpku0t6ctnwmaco03tbxa2/1000_750_1/RG00938TPBONII.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888303;шт.;773,30;;
m.118;11080621001 РЕХАУ Тройник с уменьшенным боковым проходом 25-16-25 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/544/4dlb40pcbgg2ijmzz8zcfy2jfeknsleh/1000_750_1/RG00938TPBOV2J.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888304;шт.;1 231,20;;
m.119;11080631001 РЕХАУ Тройник с уменьшенным боковым проходом 25-20-25 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/45a/8nyxj32uww1hdnym3rwf7s73rkaanja3/1000_750_1/RG00938TPBP5AK.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888305;шт.;1 257,80;;
m.120;11080641001 РЕХАУ Тройник с уменьшенным боковым проходом 32-16-32 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=13888306;шт.;2 004,50;;
m.121;11080651001 РЕХАУ Тройник с уменьшенным боковым проходом 32-20-32 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=13888307;шт.;2 015,90;;
m.122;11080661001 РЕХАУ Тройник с уменьшенным боковым проходом 32-25-32 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374386;шт.;2 314,20;;
m.123;11080671001 РЕХАУ Тройник с уменьшенным боковым проходом 40-20-40 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14474831;шт.;4 637,90;;
m.124;11080681001 РЕХАУ Тройник с уменьшенным боковым проходом 40-25-40 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374387;шт.;4 637,90;;
m.125;11080691001 РЕХАУ Тройник с уменьшенным боковым проходом 40-32-40 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374388;шт.;4 637,90;;
m.126;11080711001 РЕХАУ Тройник с уменьшенным торцевым проходом 20-20-16 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=13888308;шт.;906,30;;
m.127;11080731001 РЕХАУ Тройник с уменьшенным торцевым проходом 25-25-20 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=13888309;шт.;1 231,20;;
m.128;11080741001 РЕХАУ Тройник с уменьшенным торцевым проходом 32-32-20 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492808;шт.;2 234,40;;
m.129;11080751001 РЕХАУ Тройник с уменьшенным торцевым проходом 32-32-25 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492809;шт.;2 234,40;;
m.130;11080811001 РЕХАУ Тройник с уменьшенным боковым и торцевым проходами 20-16-16 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/f63/mq8m3gr6ucv7eiw5s0osc3edpqsktnj4/1000_750_1/RG00938TPBQ92Q.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888310;шт.;791,35;;
m.131;11080821001 РЕХАУ Тройник с уменьшенным боковым и торцевым проходами 25-16-16 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=13888311;шт.;828,40;;
m.132;11080831001 РЕХАУ Тройник с уменьшенным боковым и торцевым проходами 25-16-20 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=13888312;шт.;1 010,80;;
m.133;11080851001 РЕХАУ Тройник с уменьшенным боковым и торцевым проходами 25-20-20 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/9cd/39mtle9kkasa78farie9nmeumh4gnppw/1000_750_1/RG00938TPBR6QT.jpeg;https://lk.teremopt.ru/catalogue/detail.php?ID=13888313;шт.;1 109,60;;
m.134;11080911001 РЕХАУ Тройник с уменьшенным боковым и торцевым проходами 32-25-25 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492814;шт.;2 234,40;;
m.135;11080921001 РЕХАУ Тройник с уменьшенным боковым и торцевым проходами 40-32-32 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374385;шт.;4 637,90;;
m.136;11081011001 РЕХАУ Тройник с увеличенным боковым проходом 16-20-16 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=13888314;шт.;730,55;;
m.137;11081021001 РЕХАУ Тройник с увеличенным боковым проходом 16-25-16 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492800;шт.;1 090,60;;
m.138;11081041001 РЕХАУ Тройник с увеличенным боковым проходом 20-25-20 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=13888315;шт.;1 090,60;;
m.139;11081061001 РЕХАУ Тройник с увеличенным боковым проходом 25-32-25 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492802;шт.;2 234,40;;
m.140;11092941001 РЕХАУ Тройник настенный с внутренней резьбой 20-Rp1/2-20 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492826;шт.;1 817,35;;
m.141;11092961001 РЕХАУ Тройник с внутр. резьбой на боков. проходе 25-Rp 3/4- 25 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492827;шт.;1 933,25;;
m.142;11093131001 РЕХАУ Переходник с наружной резьбой 16-R 1 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492819;шт.;1 146,65;;
m.143;11093201001 РЕХАУ Переходник с наружной резьбой 32-R 3/4 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14455195;шт.;1 178,95;;
m.144;11093231001 РЕХАУ Переходник с наружной резьбой 40-R 1 1/4 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492820;шт.;3 072,30;;
m.145;11093341001 РЕХАУ Переходник с внутренней резьбой 40-Rр 1 1/4 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492817;шт.;3 739,20;;
m.146;11093411001 РЕХАУ Переходник с накидной гайкой 32-G 1 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14455193;шт.;2 024,45;;
m.147;11093421001 РЕХАУ Переходник с накидной гайкой 32-G 1 1/4 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14455194;шт.;3 644,20;;
m.148;11093441001 РЕХАУ Переходник с накидной гайкой 40-G 1 1/2 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492818;шт.;4 328,20;;
m.149;11093521001 РЕХАУ Угольник-переходник с наружной резьбой 32- R 1 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14455201;шт.;2 513,70;;
m.150;11093541001 РЕХАУ Угольник-переходник с внутренней резьбой 16-Rp 3/4 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14455200;шт.;1 084,90;;
m.151;11093741001 РЕХАУ Угольник настенный для гипсокартонных плит 16-Rp1/2x28 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14455202;шт.;3 401,95;;
m.152;11093871001 РЕХАУ Заглушка для полимерн. трубы 16 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14455191;шт.;376,20;;
m.153;11093881001 РЕХАУ Заглушка для полимерн. трубы 20 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14492797;шт.;451,25;;
m.154;11093951001 РЕХАУ Муфта соединительная переходная 40-25 MX;https://lk.teremopt.ru/;https://lk.teremopt.ru/catalogue/detail.php?ID=14374379;шт.;3 374,40;;
m.155;11096091001 (11691751001) РЕХАУ Переходник на евроконус 16-G 3/4 для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/iblock/b4c/RG008TDHUERTMC.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=11323712;шт.;1 039,30;;
m.156;11096631001 РЕХАУ Угольник настенный с внутр. резьбой 16-Rp 1/2 MX для труб из сшитого полиэтилена аксиальный;https://lk.teremopt.ru/upload/resize_cache/iblock/0c2/a3zk9258vc6dfhskks79eoa3rgigfn4s/1000_750_1/RG009359SD9OL0.jpg;https://lk.teremopt.ru/catalogue/detail.php?ID=13827329;шт.;727,70;;
m.157;11096641001 (12662423001,12662421001) РЕХАУ Трубка Г-образная Для подключения к отопительному прибору 16/250;https://lk.teremopt.ru/upload/resize_cache/iblock/7b5/1000_750_1/RQLAGK0L3H3P6C.JPG;https://lk.teremopt.ru/catalogue/detail.php?ID=12442;шт.;1 947,50;;
